Country Name,Country Code,Region,IncomeGroup,Indicator Name,Indicator Code,Year,Energy_Consump.
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,80.7170028686523
Congo Dem. Rep.,COD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,96.9657974243164
Congo Rep.,COG,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,56.864200592041
Colombia,COL,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,29.9662990570068
Comoros,COM,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,54.8092994689941
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,23.8111000061035
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,40.6983985900879
Cuba,CUB,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,18.7315998077393
Curacao,CUW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.471799999475479
Cayman Islands,CYM,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Cyprus,CYP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,5.49849987030029
Czech Republic,CZE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.9931001663208
Germany,DEU,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.2462997436523
Djibouti,DJI,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,33.1433982849121
Dominica,DMA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.27970027923584
Denmark,DNK,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,18.5280990600586
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,17.8195991516113
Algeria,DZA,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.300599992275238
Ecuador,ECU,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,15.3199996948242
Egypt Arab Rep.,EGY,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,5.94180011749268
Eritrea,ERI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,81.7189025878906
Spain,ESP,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,9.74450016021729
Estonia,EST,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,20.2436008453369
Ethiopia,ETH,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,94.0930023193359
Finland,FIN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,34.7445983886719
Fiji,FJI,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,40.1342010498047
France,FRA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.6001996994019
Faroe Islands,FRO,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.50649976730347
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.37689995765686
Gabon,GAB,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,87.2927017211914
United Kingdom,GBR,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,2.78810000419617
Georgia,GEO,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,36.2997016906738
Ghana,GHA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,57.3446006774902
Gibraltar,GIB,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Guinea,GIN,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,80.1485977172852
Gambia,GMB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,55.7657012939453
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,88.4203033447266
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,7.19199991226196
Greece,GRC,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.32100009918213
Grenada,GRD,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.6940002441406
Greenland,GRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,6.86789989471436
Guatemala,GTM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,66.5933990478516
Guam,GUM,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Guyana,GUY,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,32.0345993041992
"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.177300006151199
Honduras,HND,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,50.2480010986328
Croatia,HRV,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,24.1562995910645
Haiti,HTI,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,79.6372985839844
Hungary,HUN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.95930004119873
Indonesia,IDN,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,41.1221008300781
Isle of Man,IMN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.31159996986389
India,IND,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,43.405101776123
Ireland,IRL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.13969993591309
Iran Islamic Rep.,IRN,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.702099978923798
Iraq,IRQ,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.15349996089935
Iceland,ISL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,73.4600982666016
Israel,ISR,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.90310001373291
Italy,ITA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.8232002258301
Jamaica,JAM,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,5.98759984970093
Jordan,JOR,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,2.75620007514954
Japan,JPN,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.44579982757568
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.15359997749329
Kenya,KEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,80.6448974609375
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,22.0408992767334
Cambodia,KHM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,68.003303527832
Kiribati,KIR,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,42.0125007629395
St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0129000004380941
Korea Rep.,KOR,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.06079995632172
Kuwait,KWT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Lao PDR,LAO,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,69.2655029296875
Lebanon,LBN,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,5.40000009536743
Liberia,LBR,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,91.7669982910156
Libya,LBY,Middle East & North Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,2.76740002632141
St. Lucia,LCA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,15.5290002822876
Liechtenstein,LIE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,52.9572982788086
Sri Lanka,LKA,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,61.5755004882813
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,54.986198425293
Lithuania,LTU,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,18.335599899292
Luxembourg,LUX,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,3.96000003814697
Latvia,LVA,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,33.7060012817383
"Macao SAR, China",MAC,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.63549995422363
Morocco,MAR,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,14.6162996292114
Moldova,MDA,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.92500019073486
Madagascar,MDG,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,86.1408004760742
Maldives,MDV,South Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.53090000152588
Mexico,MEX,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,9.77029991149902
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,14.7754001617432
North Macedonia,MKD,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,15.6104001998901
Mali,MLI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,74.9933013916016
Malta,MLT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.223800003528595
Myanmar,MMR,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,85.8065032958984
Montenegro,MNE,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,38.7592010498047
Mongolia,MNG,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,4.66139984130859
Northern Mariana Islands,MNP,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,87.902702331543
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,35.7953987121582
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,12.7306003570557
Malawi,MWI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,80.3867034912109
Malaysia,MYS,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,3.03900003433228
Namibia,NAM,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,32.2841987609863
New Caledonia,NCL,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,7.78119993209839
Niger,NER,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,86.0625
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,86.2963027954102
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,54.1257019042969
Netherlands,NLD,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,3.9418001174926802
Norway,NOR,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,58.489200592041
Nepal,NPL,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,90.4704971313477
Nauru,NRU,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0772000029683113
New Zealand,NZL,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,28.3143005371094
Oman,OMN,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Pakistan,PAK,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,46.6292991638184
Panama,PAN,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,23.3607006072998
Peru,PER,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,33.709098815918
Philippines,PHL,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,31.7297992706299
Palau,PLW,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,56.9252014160156
Poland,POL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,8.0113000869751
Puerto Rico,PRI,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.674799978733063
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.1964998245239
Portugal,PRT,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,23.1907005310059
Paraguay,PRY,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,66.6011962890625
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,20.1025009155273
French Polynesia,PYF,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,10.0378999710083
Qatar,QAT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Romania,ROU,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,20.4302005767822
Russian Federation,RUS,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,3.30699992179871
Rwanda,RWA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,90.6320037841797
Saudi Arabia,SAU,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.00730000017210841
Sudan,SDN,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,63.5073013305664
Senegal,SEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,40.440601348877
Singapore,SGP,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.531799972057343
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,46.6870994567871
Sierra Leone,SLE,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,86.0338973999023
El Salvador,SLV,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,31.5016994476318
Somalia,SOM,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,93.3681030273438
Serbia,SRB,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,15.5663995742798
South Sudan,SSD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,46.0374984741211
Suriname,SUR,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,26.1924991607666
Slovak Republic,SVK,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,7.62890005111694
Slovenia,SVN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,13.8527002334595
Sweden,SWE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,44.1585006713867
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,65.8758010864258
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Seychelles,SYC,Sub-Saharan Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.912699997425079
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.25720000267029
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.499599993228912
Chad,TCD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,81.8637008666992
Togo,TGO,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,76.5241012573242
Thailand,THA,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,22.4936008453369
Tajikistan,TJK,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,54.6050987243652
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0744000002741814
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,39.7205009460449
Tonga,TON,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,1.98849999904633
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.462099999189377
Tunisia,TUN,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,14.6110000610352
Turkey,TUR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,12.5320997238159
Tuvalu,TUV,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,89.4296035766602
Uganda,UGA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,93.7301025390625
Ukraine,UKR,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,2.72469997406006
Uruguay,URY,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,44.0932998657227
United States,USA,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,6.84560012817383
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.789900004863739
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,5.32910013198853
Venezuela RB,VEN,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,16.3498001098633
British Virgin Islands,VGB,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.704999983310699
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.0
Vietnam,VNM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,39.4854011535645
Vanuatu,VUT,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,47.6272010803223
Samoa,WSM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,44.871898651123
Kosovo,XKX,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,20.5641002655029
Yemen Rep.,YEM,Middle East & North Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,0.916000008583069
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,11.5638999938965
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,90.1925964355469
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2008,82.0551986694336
Aruba,ABW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,0.299800008535385
Afghanistan,AFG,South Asia,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,17.8504009246826
Angola,AGO,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,52.4138984680176
Albania,ALB,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,37.2151985168457
Andorra,AND,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,17.1263008117676
United Arab Emirates,ARE,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,0.107699997723103
Argentina,ARG,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,8.59099960327148
Armenia,ARM,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,7.79829978942871
American Samoa,ASM,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,0.0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,0.0
Australia,AUS,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,7.14890003204346
Austria,AUT,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,31.2884006500244
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,3.26859998703003
Burundi,BDI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,95.1760025024414
Belgium,BEL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,4.82730007171631
Benin,BEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,52.8324012756348
